long,lat,amenity
-5.9210132,37.3886379,restaurant
-5.9206068,37.3881693,restaurant
-3.3902495,38.8999503,fuel
-1.623006,42.8555085,drinking_water
-2.3027663,37.3520591,restaurant
-2.3037995,37.3509615,fast_food
-2.3047408,37.3506832,place_of_worship
-0.883936,41.6644762,post_box
-3.8450181,36.7617169,restaurant
-3.8445595,36.7619671,toilets
-2.2918722,37.345465,restaurant
-2.3049695,37.3325024,pharmacy
-2.304834,37.332619,fountain
-2.2955581,37.341515,parking
-2.313557,37.391097,fountain
-5.1652464,36.7404316,restaurant
-5.1662238,36.7394771,restaurant
-4.9868,36.7812294,bench
-4.6395062,36.5934907,toilets
-4.6371036,36.5950911,restaurant
-4.6362832,36.5952216,restaurant
-4.6401098,36.5926286,bench
-4.6385218,36.5936103,toilets
-4.6143144,36.5552337,post_box
-1.9413253,36.9403889,parking
-2.4188866,43.2102667,parking
-1.6401394,42.6131293,fuel
0.2096002,42.6612157,fuel
-2.2973308,37.353068,place_of_worship
-5.8332377,43.536745,nightclub
1.486557,38.6782785,parking
-2.2994678,37.3586202,restaurant
-2.3013888,37.3571175,police
-2.2917556,37.3537144,fountain
-2.2636662,37.35887,fountain
-2.2636718,37.3590975,pub
-2.263468,37.3588587,place_of_worship
-2.2631409,37.3617615,cafe
-2.2638139,37.3596133,pharmacy
-4.7514871,41.6237574,parking_entrance
-0.661936,37.9835359,pharmacy
-0.6624681,37.9844965,place_of_worship
-0.6735832,37.9839282,pharmacy
-2.297202,37.35662,fast_food
-2.2940081,37.3560377,fountain
-2.3854402,43.3068044,post_office
-16.1703696,28.5584166,parking
-1.9796014,43.3216868,parking
-3.8858504,40.4010602,pharmacy
-16.6175486,28.1733972,bench
-2.1034042,42.2204539,drinking_water
-16.5537203,28.4120108,parking
3.4602281,39.7162203,fountain
-9.2719168,42.8828916,cafe
-3.6842678,40.4672587,telephone
-3.6863485,40.4710915,telephone
-3.6872882,40.4712567,telephone
-3.6842496,40.4669919,pharmacy
-3.6744148,40.4669573,telephone
-3.6763311,40.4581407,telephone
-3.6770846,40.4583623,telephone
-3.6767641,40.4569773,telephone
-0.6697804,37.9779094,pharmacy
-3.6761993,40.4458451,drinking_water
-3.6839665,40.467363,drinking_water
-3.6847583,40.4629965,drinking_water
-3.6856577,40.4585542,pharmacy
-3.6893693,40.4701912,pharmacy
-3.6755413,40.4472928,pharmacy
-4.0088211,40.6288439,parking
-4.0802346,40.742493,drinking_water
-4.0712924,40.7576272,toilets
-4.1732478,40.544286,parking
-4.0141716,40.6334266,school
-3.6936843,40.4819696,pharmacy
-3.6948923,40.4840473,pharmacy
-16.7348571,28.089908,recycling
-16.7346393,28.090291,atm
-4.0197622,40.6315716,parking
-2.4156137,43.1195171,parking
-2.4196844,43.120863,parking
-2.414069,43.1196713,parking
-1.9855521,42.4278251,place_of_worship
-4.0663373,40.7382861,cafe
-4.0675448,40.7330511,fuel
-3.6398404,40.5301034,cinema
-3.6384537,40.5302584,restaurant
-3.6379132,40.5310257,nightclub
-1.5355089,42.7896534,place_of_worship
-4.0039068,40.6167521,parking_space
-16.736927,28.0928145,telephone
-16.7370005,28.0928311,telephone
-16.7323582,28.0688555,fountain
-0.4827163,38.3695086,kindergarten
-3.0603794,41.7459136,drinking_water
-3.6893064,40.4369215,parking
-3.8673894,40.4554939,fuel
-4.0499702,40.7416988,cafe
-4.07318,40.7158846,bank
2.4830893,39.5149625,taxi
-16.5540136,28.4145292,post_office
-16.8153401,28.2957309,pharmacy
-0.8309236,37.6722041,parking
-0.8288133,37.6723122,parking
-0.8277444,37.6726333,parking
-16.2911456,28.5617622,place_of_worship
-1.8007238,42.3147036,pub
-0.8277833,37.6717891,parking
-0.826616,37.6718706,telephone
-0.8264529,37.6715378,post_box
-4.0643259,40.7704671,first_aid
-4.0637924,40.770078,toilets
-4.0636857,40.7699613,cafe
-3.6878527,40.4984175,pharmacy
-3.7632147,40.3855754,parking
-5.65307,37.99625,fountain
-5.65293,37.99581,fountain
-3.7486322,40.3792567,hospital
2.7099816,39.5350977,parking
-15.5420633,27.7692089,parking
-15.5428374,27.769442,recycling
-15.6121677,27.9461989,cafe
-15.5926866,27.757241,taxi
-15.5909469,27.7663267,school
-15.5817042,27.7703202,school
-15.5716182,27.7608331,parking
-2.4152917,43.2152733,taxi
-2.4131288,43.2154359,hospital
-0.9334567,38.0801039,parking
-1.9595972,42.3054805,place_of_worship
-3.6970027,40.4626985,pharmacy
-3.6922292,40.4921313,pharmacy
-1.9617519,42.3057307,fountain
-2.0980182,43.0365304,parking
-4.143599,40.590389,parking
-4.1421255,40.5921583,parking
-1.4560666,37.775896,fuel
-0.4777823,38.4010396,fuel
-5.971747,37.3825961,recycling
-1.1388412,37.9980521,fuel
-5.9727634,37.384079,recycling
-5.9727162,37.3855292,recycling
-5.9726929,37.3858514,telephone
-5.972887,37.388466,recycling
-5.9735381,37.3889899,post_box
-5.972295,37.3877314,pharmacy
-5.9736029,37.3873889,telephone
-5.9738926,37.3870521,post_box
-5.9736622,37.3871007,telephone
-5.9722758,37.385832,recycling
-16.5387129,28.0450857,parking
-0.882357,41.6393997,fountain
-0.8822063,41.656768,fountain
-0.7317195,37.9131447,parking
-0.7205351,37.9138846,parking
-0.7249217,37.9122915,parking
-0.7210984,37.915558,parking
-0.7215142,37.917018,parking
-0.7219917,37.9188671,parking
-0.7208705,37.9284739,parking
-2.493978,43.1388936,parking
-15.5977909,27.9660872,parking
-2.2663071,43.0258984,place_of_worship
2.1680997,41.6246624,police
2.1659367,41.6293936,bus_station
-3.7161054,40.6000918,parking
-3.8842574,36.7435247,parking
-3.8931472,36.7432191,toilets
-3.8839306,36.7434973,parking
-3.8823132,36.7427849,telephone
-3.8866901,36.7579471,post_box
-3.8784132,36.7489458,taxi
-3.8854245,36.7441353,recycling
-3.8853553,36.7439979,pharmacy
-3.8831633,36.7446412,post_box
-3.8805473,36.7428641,telephone
-3.8802977,36.7436652,telephone
-3.8800127,36.745392,pharmacy
-3.8797923,36.7459064,telephone
-3.8793103,36.7471564,telephone
-3.8816397,36.7450079,telephone
-3.8812038,36.7457458,telephone
-3.8797788,36.7458177,post_box
-3.8811278,36.7447272,telephone
-3.8787701,36.7484004,telephone
-3.8785398,36.748696,post_box
-3.8677356,36.750534,toilets
-3.8826978,36.74194,toilets
-3.6885482,36.7357054,police
-3.8813979,36.7426115,post_box
-3.7676687,36.7341383,restaurant
-3.8800228,36.7461774,drinking_water
-3.8828002,36.7451475,parking
-3.894171,36.7434298,toilets
-3.898141,36.7437847,toilets
-3.9002047,36.7435997,toilets
-3.899358,36.7439668,parking
-5.7670528,36.0855626,parking
-4.1345023,40.5993441,bus_station
-3.8781456,36.7491603,toilets
-3.8802634,36.7468064,veterinary
-3.8825122,36.7482585,parking
-17.8596871,28.5007983,post_box
-17.8675693,28.4815648,fast_food
-17.8902742,28.643316,telephone
-15.5130036,27.9354815,parking
-15.5840015,27.9659747,drinking_water
-17.880155,28.644995,post_box
-17.8806829,28.5842804,post_box
-3.7693809,43.4258084,fuel
-3.7695594,43.425089,pub
-3.73818,43.3997553,parking
-4.0076181,40.630015,parking
-2.4102191,43.2113543,parking
-3.4481753,42.4664478,parking
-2.9653737,42.5523815,fuel
-3.5862729,40.4707011,pub
-3.5798895,40.4713807,bank
-0.7527683,37.889225,parking
-0.7609694,37.8848819,parking
-17.241197,28.0556752,parking
-0.7312265,37.9255374,parking
-0.7342134,37.9266545,parking
-0.7257161,37.9309671,parking
-0.7249002,37.9314056,parking
-17.8540621,28.6780253,parking
-3.7645592,40.3822309,post_office
2.0991579,41.4929332,fuel
2.1021117,41.4921857,fuel
-3.8773686,36.7510507,taxi
-3.8774803,36.7510134,bus_station
-3.8756576,36.745963,post_office
-3.877501,36.745115,telephone
-3.8799802,36.745259,taxi
-3.876454,36.7473607,fountain
-3.8767687,36.7474295,telephone
-3.8791347,36.7478421,drinking_water
-3.8763293,36.7477563,pharmacy
-3.979399,36.735036,telephone
-3.8759806,36.7451277,drinking_water
-3.9619713,36.7300808,pharmacy
-3.9615374,36.7303146,taxi
-3.8766368,36.7516237,telephone
-3.8785567,36.7487837,drinking_water
-3.878652,36.7486006,fountain
-3.8946537,36.7910835,pharmacy
-3.900818,36.7450401,telephone
-3.8802981,36.7476618,pharmacy
-3.874614,36.7484978,telephone
-3.8950886,36.7911011,taxi
-3.8952346,36.7910162,toilets
-3.8945749,36.7913175,police
-3.8953812,36.791096,recycling
-3.8953356,36.7910923,drinking_water
-16.8059951,28.3131795,parking
-3.8720257,36.7497909,fountain
2.3461944,41.6140319,fuel
0.0534743,40.0451151,bench
-3.630911,40.4784259,pharmacy
-3.5259882,40.502999,school
-3.5293284,40.5055908,pharmacy
-1.3604283,37.8855012,fuel
-3.8168799,43.2348951,fuel
-3.6664232,40.481744,recycling
-3.7193045,40.496832,drinking_water
-3.7394375,40.4789782,drinking_water
-3.710109,40.5056312,drinking_water
-3.7229501,40.4918554,drinking_water
2.0349066,41.5629962,car_wash
-3.7033474,40.5089403,drinking_water
-3.6906289,40.5091616,drinking_water
-3.685531,40.5068538,drinking_water
-3.6614202,40.5028865,drinking_water
-4.615342,36.553126,taxi
-16.5746548,28.0315397,parking
-16.5903862,28.0290745,post_office
-4.0032061,40.6195566,parking_space
-3.8433994,40.3473747,parking
-16.5559068,28.0737238,post_office
-15.7154955,27.7907629,taxi
-3.7142638,37.1901662,pharmacy
-3.7111996,37.1869182,courthouse
-3.7147444,37.1908567,police
-16.5766583,28.1198072,post_office
-16.5766154,28.1276201,school
-3.80551,40.4400199,pharmacy
2.4587803,42.1442394,fast_food
2.244721,42.4261593,fast_food
-16.57759,28.1193537,parking
-16.5780146,28.1129182,parking
-16.5829626,28.1180393,parking
-16.5823216,28.1179183,parking
-3.731113,43.3877841,parking
-3.6138003,40.455712,drinking_water
-16.862827,28.2889745,ferry_terminal
0.0538629,40.0390251,drinking_water
-5.3860071,41.5231178,fuel
-5.3935012,41.5214583,restaurant
-2.1752116,43.284979,parking
-3.872803,36.7509204,veterinary
-3.8656335,36.7583532,post_box
-16.7564728,28.1282499,pharmacy
-16.7573557,28.1288947,post_office
-3.9248793,36.7390389,parking
-3.8782792,36.7507693,telephone
-3.8428314,36.7570787,fountain
-3.6231004,37.1972866,pharmacy
-3.6516829,40.4425545,cafe
-16.7697245,28.119519,taxi
-16.7830282,28.1291271,pharmacy
-16.8152389,28.1828129,post_office
0.0559039,40.05466,drinking_water
0.060015,40.0530363,drinking_water
-3.4703533,40.452768,fountain
-16.7306065,28.0634756,wifi
3.149543,39.3898584,parking
2.0308212,41.5584174,fuel
2.158559,41.3669247,drinking_water
2.1452557,41.3672073,drinking_water
2.144368,41.3670991,drinking_water
2.1510784,41.3728887,telephone
2.1511036,41.3728413,drinking_water
2.1515805,41.3752251,telephone
2.153448,41.3764325,drinking_water
2.1819193,41.3910768,telephone
-3.7742688,40.2294014,parking
-5.1292526,36.4297146,fountain
-5.1233478,36.4314598,fuel
-5.1170364,36.4643464,parking
-5.1139445,36.4647638,parking
-5.1214825,36.4318659,fountain
-16.5391229,28.0450151,atm
-16.5558468,28.0718283,taxi
-0.718416,37.942596,parking
-16.6807807,28.1005633,post_office
-16.6791297,28.1002874,school
-16.6667171,28.0994299,place_of_worship
-16.681243,28.0981817,taxi
-16.7338341,28.0575844,taxi
-16.7294265,28.0526696,taxi
-16.7251039,28.0531468,toilets
-0.7142902,37.9498498,parking
-0.714582,37.9502829,parking
-0.7150283,37.9489022,parking
-0.7142644,37.9493286,parking
-16.7320515,28.0690484,taxi
-16.7285443,28.0717303,taxi
-16.7322107,28.0783611,taxi
-0.7292654,37.95308,parking
-0.7298833,37.9528296,parking
-16.7296049,28.0715274,post_box
-1.7760115,42.2455655,restaurant
-16.8421489,28.2438029,parking
-16.8141533,28.2810294,place_of_worship
-3.9696812,36.7323199,pharmacy
-16.7930465,28.3732402,post_office
-16.7642562,28.3724653,pharmacy
-16.7647597,28.3733755,toilets
-0.516341,38.3844895,cafe
-0.516341,38.3842809,restaurant
-0.5132854,38.3829353,cafe
-0.5133283,38.3831102,restaurant
-0.5128048,38.3821077,post_office
-0.5115602,38.3872546,cafe
-0.5114401,38.387147,restaurant
-0.515517,38.3871268,cafe
2.5680002,39.5317636,restaurant
-3.7655539,40.3360812,parking
-3.69385,40.3574517,police
-3.674871,40.4238355,parking
-3.8145508,40.4340004,parking
-3.7344621,43.3790729,fountain
-3.7337907,43.3774397,fountain
-3.8583412,40.4507375,parking
-17.335369,28.0936591,bus_station
-15.5323724,28.010094,taxi
-3.8177346,40.4298749,pharmacy
-0.3648034,38.448663,parking
-3.7369101,40.3051084,place_of_worship
-0.6942386,38.2606265,drinking_water
-0.6951863,38.2613755,drinking_water
-0.6974399,38.2705573,drinking_water
-0.6969072,38.2709175,drinking_water
-0.6978789,38.2675073,drinking_water
-3.7074867,40.4096151,toilets
-17.3356392,28.0944648,fuel
-13.6312834,29.0566848,parking
-5.0606908,43.4618883,parking
-2.4330706,36.8398282,Estadio Mediterráneo
-13.5024925,29.2297776,ferry_terminal
-17.3227439,28.1308468,parking
-1.6095016,42.7668871,drinking_water
-17.2916555,28.129034,parking
2.7435899,39.518782,atm
2.7386094,39.5235833,atm
2.7358001,39.5246103,atm
2.7361859,39.5259478,police
-17.2659886,28.179373,recycling
-17.2657884,28.1791145,telephone
-17.2663891,28.1787323,post_office
-17.2664008,28.179416,telephone
-17.2661983,28.1794523,bureau_de_change
-17.8724309,28.5041523,elevator
-3.6994236,40.3997523,parking_entrance
-0.3505103,39.4766173,recycling
-0.3500411,39.4763193,recycling
-0.3500777,39.4760303,recycling
-0.3516469,39.476241,recycling
-0.3515487,39.4772017,recycling
-0.3507404,39.4781779,recycling
-0.3484706,39.4774039,recycling
-0.3487721,39.475559,recycling
-0.3490936,39.4752306,recycling
-0.3489458,39.4752276,recycling
-0.3486802,39.4752569,telephone
-0.3476119,39.4750287,recycling
-0.3474023,39.4757069,recycling
-0.3477737,39.4767026,recycling
-0.3489418,39.4761015,recycling
-0.3466315,39.4782177,recycling
-0.346348,39.4780343,recycling
-0.3467433,39.4770294,recycling
-0.3467972,39.4769122,recycling
-0.3470708,39.476231,recycling
-0.347566,39.4751474,recycling
-0.347752,39.4772672,recycling
-0.3503353,39.4781753,telephone
-0.3507531,39.4754304,place_of_worship
1.0216013,42.1415159,parking
-17.1155594,28.0916552,hospital
-17.1098937,28.090914,telephone
-17.1097608,28.0910275,pub
-17.1098023,28.0904625,telephone
-17.1110483,28.0919661,vending_machine
-0.3500706,39.4761613,telephone
-0.3508462,39.4761969,telephone
-3.987404,36.8453364,water_point
-0.3023729,39.6494659,fuel
2.0655748,41.357654,fuel
-17.3434766,28.0958867,telephone
-17.3417178,28.0947759,post_box
-17.3428432,28.0959018,internet
-17.3426293,28.0955992,telephone
-17.3333785,28.08227,telephone
-3.7221448,40.4290918,cafe
-8.4681135,42.9350362,parking
-13.8703861,28.7325709,pharmacy
-13.8703155,28.7328107,telephone
-17.198562,28.0278417,recycling
-17.198329,28.0279535,telephone
-17.1938858,28.0297722,parking
-17.194331,28.0301626,recycling
-8.6415481,42.3892674,parking
-8.6396374,42.3912032,parking
-13.8689493,28.7364104,pharmacy
-13.8690369,28.7401855,post_office
-15.4298052,28.148429,recycling
-17.3350996,28.087334,telephone
-17.3066536,28.1155888,telephone
-17.311798,28.1180814,telephone
-17.3259302,28.1075397,recycling
-17.334673,28.0963893,telephone
-17.3302821,28.1003605,telephone
-17.3348957,28.0952462,telephone
-17.336336,28.0864043,recycling
-17.3392188,28.0891649,telephone
-17.3381321,28.0861308,telephone
-4.0989732,36.739933,bus_station
-5.227455,36.363251,parking
-5.2272164,36.3628441,parking
-4.8302122,36.5190707,fuel
-4.8311959,36.5180567,fuel
-13.869239,28.7346561,telephone
-13.868164,28.7383183,telephone
-13.8682,28.7382415,post_box
-13.8680492,28.7381761,taxi
-17.1941577,28.1684781,telephone
-17.19415,28.1684852,post_box
-17.1979445,28.1648958,hospital
-17.1980912,28.1647086,pharmacy
-17.2033671,28.1612171,parking
-17.1668559,28.1733719,toilets
0.3366704,42.5909718,parking
-17.2156064,28.1221098,parking
-13.8682549,28.7385448,fuel
-4.8845383,36.5769258,parking
-4.8854303,36.5799143,parking
-17.3246995,28.160366,telephone
-17.3200104,28.1663446,grave_yard
-17.3336053,28.1376181,telephone
-14.4334443,28.093297,parking
-14.0502947,28.4380549,parking
-5.2708576,36.4435764,parking
-5.2719381,36.4450619,parking
2.1640285,41.3881006,telephone
2.1603937,41.3924451,telephone
2.1615051,41.391563,post_office
-3.6649415,40.4113632,parking
-17.2654881,28.1802668,pharmacy
-17.2690687,28.1808073,grave_yard
-17.2439845,28.1856065,place_of_worship
-17.2644651,28.1814105,recycling
-17.2325233,28.1881547,bicycle_parking
2.1661465,41.3875527,parking
-5.0551351,36.4612694,parking
-1.7290578,38.7992387,fuel
-1.4331797,38.2600877,fuel
-5.0518642,36.4624231,police
-5.0518127,36.4622298,townhall
-0.1571852,38.9976657,parking
-0.0344694,39.9954542,bench
-5.0141657,36.468619,pharmacy
-0.0351594,39.9954314,bench
-0.035417,39.9954265,bench
-0.0360577,39.9954281,bench
-0.0350042,39.9945992,bench
-4.8817278,36.5144144,pharmacy
-0.4220179,39.5169326,recycling
-5.1591501,36.4150679,parking
-5.1601686,36.4147185,parking
-5.1318602,36.4287086,parking
-5.1869353,36.492255,parking
-5.0478468,36.4560625,parking
-17.2528723,28.2025715,cafe
-3.6938185,40.4004199,place_of_worship
-2.4536927,36.8298724,post_office
-3.6962434,40.4068949,bus_station
-13.8640236,28.7290373,taxi
-13.8681387,28.7378833,telephone
-13.8691482,28.7370576,telephone
-13.8679601,28.7398103,telephone
-4.1437628,40.5917048,fuel
-4.1465426,40.5907875,place_of_worship
-4.1486541,40.5917846,marketplace
-4.1477786,40.5914783,fountain
2.7161166,39.7669613,atm
2.6224613,39.7103312,police
2.6483869,39.7485471,post_office
-0.0515366,39.9892126,bus_station
-0.0344791,39.9836052,courthouse
-0.036223,39.9947215,telephone
-0.0346444,39.9883388,telephone
-0.0345264,39.9884949,fountain
-0.0344567,39.9886374,drinking_water
-0.0362341,39.9948517,recycling
2.621848,39.709507,toilets
-0.1759876,38.9638547,toilets
-0.1802529,38.9649643,telephone
-0.1752815,38.9637286,parking
-17.1921493,28.0722148,place_of_worship
-4.5268093,36.960734,parking
-2.4326407,42.4617013,pharmacy
-0.184558,38.9831141,fuel
-4.1510242,40.5885132,parking
-3.9667977,36.7297702,telephone
-3.9508821,36.7578377,post_office
-3.9707453,36.7327062,taxi
-3.9645925,36.7293373,drinking_water
-4.0834881,37.0604509,restaurant
-3.8799348,36.7450709,recycling
-3.8815475,36.7465541,parking
-3.950185,36.7395255,recycling
-3.9689415,36.7303115,telephone
-3.9703374,36.7306461,telephone
-3.9787037,36.7326919,toilets
-3.9726495,36.7311465,toilets
-4.1447489,40.590423,post_office
-4.157908,40.597269,fountain
-17.281815,28.1098805,post_box
-3.8581881,40.3308947,pharmacy
-0.0361889,39.9956392,bench
-3.862986,40.3283756,pharmacy
-0.0374742,39.9859957,fountain
-4.1406976,40.5909143,park
-4.0229101,40.6942162,place_of_worship
-0.0288393,39.9986892,fountain
-0.0287729,39.9996232,fountain
-0.0350905,39.992499,telephone
-0.1560837,38.991774,parking
-4.4712245,41.9734914,fuel
-3.8571275,40.3309434,atm
-3.6440197,40.4409986,parking_entrance
-3.6394243,40.43777,bar
-6.2277147,36.5946886,townhall
-6.2275207,36.5944947,post_office
-1.2005484,42.619767,restaurant
-3.8599739,40.3288508,pharmacy
-4.059621,43.3516669,parking
0.0508223,38.6455106,parking
0.0785071,38.6919266,restaurant
0.0630225,38.7900219,fuel
0.0502912,38.6455232,car_wash
-3.9155433,40.4372658,recycling
-0.1713992,38.9713533,parking
-0.1759478,38.9728232,pharmacy
-3.9777985,36.7345956,telephone
-3.8674139,36.7665787,recycling
-3.8626735,36.7571717,telephone
-3.8693373,36.7546666,telephone
-3.8666758,36.7537762,telephone
-3.8443914,36.7594389,telephone
-3.8435768,36.7594956,telephone
-4.0896678,36.7423273,parking
-3.9430631,36.7322255,telephone
-3.9543871,36.7611583,school
-6.7248668,37.9129156,drinking_water
-3.8121626,40.4356375,pharmacy
-3.8127103,40.4355212,post_office
-0.1627206,38.9953499,pharmacy
-0.1638407,38.9933814,pharmacy
-4.3150103,40.3653925,fuel
-2.2396959,42.2088307,drinking_water
-3.6781495,40.4327889,cafe
-3.6697576,40.434219,pub
-3.6774003,40.435783,pub
-3.6821489,40.4112647,biergarten
-3.6630522,40.438927,restaurant
-2.4606681,36.834809,place_of_worship
-2.4692539,36.8498482,place_of_worship
-4.3163249,40.3680164,place_of_worship
-17.3005396,28.0521564,place_of_worship
-4.3358438,40.3608295,post_office
-4.3209992,40.3702014,parking
-4.3235334,40.374056,parking
2.2547344,41.4537162,recycling
2.252427,41.4532904,recycling
-3.6373818,37.1035322,fuel
-3.681102,40.3597187,bicycle_parking
-4.4003741,40.3612947,pharmacy
-4.399278,40.3626317,post_office
-3.8739756,40.4535464,parking
-3.9017321,40.350559,parking
2.255588,41.4540249,recycling
2.2556114,41.4553259,pharmacy
